ticket_id,producto_id,cantidad
TK_0001775,PROD_00334,1.352
TK_0001775,PROD_00385,1
TK_0001775,PROD_00243,5
TK_0001775,PROD_00111,2.924
TK_0001775,PROD_00260,2
TK_0001775,PROD_00215,5
TK_0001776,PROD_00374,5
TK_0001776,PROD_00306,3
TK_0001776,PROD_00118,5
TK_0001776,PROD_00359,2
TK_0001776,PROD_00340,1
TK_0001776,PROD_00089,4
TK_0001776,PROD_00163,2.417
TK_0001776,PROD_00307,2.343
TK_0001776,PROD_00098,5
TK_0001776,PROD_00274,1
TK_0001776,PROD_00466,3
TK_0001777,PROD_00162,2.858
TK_0001777,PROD_00297,2.395
TK_0001777,PROD_00276,3
TK_0001777,PROD_00021,3
TK_0001777,PROD_00469,4
TK_0001777,PROD_00042,0.715
TK_0001777,PROD_00370,2
TK_0001777,PROD_00017,3
TK_0001777,PROD_00478,3
TK_0001777,PROD_00278,2.086
TK_0001777,PROD_00291,1
TK_0001778,PROD_00156,2
TK_0001778,PROD_00228,1.394
TK_0001778,PROD_00048,3.426
TK_0001778,PROD_00274,2
TK_0001778,PROD_00406,2.744
TK_0001778,PROD_00036,5
TK_0001778,PROD_00285,3
TK_0001778,PROD_00153,5
TK_0001779,PROD_00419,5
TK_0001779,PROD_00499,1
TK_0001779,PROD_00145,3.462
TK_0001779,PROD_00498,5
TK_0001779,PROD_00199,1
TK_0001779,PROD_00404,2
TK_0001779,PROD_00427,3
TK_0001779,PROD_00263,5
TK_0001780,PROD_00353,3
TK_0001780,PROD_00430,1
TK_0001780,PROD_00345,1
TK_0001780,PROD_00190,5
TK_0001780,PROD_00415,0.521
TK_0001780,PROD_00238,3
TK_0001780,PROD_00033,1.502
TK_0001780,PROD_00427,3
TK_0001781,PROD_00355,3
TK_0001781,PROD_00452,3
TK_0001781,PROD_00390,3.221
TK_0001781,PROD_00273,1.942
TK_0001781,PROD_00442,5
TK_0001781,PROD_00053,5
TK_0001781,PROD_00405,0.934
TK_0001781,PROD_00379,3
TK_0001781,PROD_00458,0.667
TK_0001781,PROD_00028,4
TK_0001781,PROD_00215,1
TK_0001782,PROD_00407,2
TK_0001782,PROD_00422,1
TK_0001782,PROD_00417,1
TK_0001782,PROD_00115,1
TK_0001782,PROD_00352,2.069
TK_0001782,PROD_00101,1
TK_0001783,PROD_00167,4
TK_0001783,PROD_00098,5
TK_0001783,PROD_00314,3
TK_0001783,PROD_00433,3
TK_0001783,PROD_00147,5
TK_0001783,PROD_00440,3
TK_0001783,PROD_00118,1
TK_0001783,PROD_00408,1
TK_0001783,PROD_00139,2
TK_0001783,PROD_00012,1
TK_0001784,PROD_00071,3
TK_0001784,PROD_00092,3
TK_0001784,PROD_00265,1
TK_0001784,PROD_00175,2
TK_0001784,PROD_00408,3
TK_0001784,PROD_00189,3
TK_0001785,PROD_00093,5
TK_0001785,PROD_00081,3
TK_0001785,PROD_00317,1
TK_0001785,PROD_00327,2
TK_0001785,PROD_00041,2
TK_0001785,PROD_00345,4
TK_0001785,PROD_00446,1
TK_0001785,PROD_00289,3
TK_0001785,PROD_00339,1
TK_0001785,PROD_00160,2.741
TK_0001786,PROD_00124,4
TK_0001786,PROD_00325,3
TK_0001786,PROD_00238,5
TK_0001786,PROD_00156,2
TK_0001786,PROD_00127,1
TK_0001786,PROD_00142,4
TK_0001786,PROD_00275,1
TK_0001786,PROD_00429,1
TK_0001786,PROD_00413,5
TK_0001786,PROD_00195,4
TK_0001787,PROD_00381,2
TK_0001787,PROD_00129,4
TK_0001787,PROD_00470,4
TK_0001787,PROD_00112,5
TK_0001787,PROD_00339,3
TK_0001787,PROD_00127,3
TK_0001787,PROD_00395,4
TK_0001787,PROD_00189,3
TK_0001787,PROD_00411,5
TK_0001787,PROD_00087,4
TK_0001787,PROD_00239,4
TK_0001787,PROD_00102,5
TK_0001788,PROD_00327,1
TK_0001788,PROD_00334,2.888
TK_0001788,PROD_00424,3
TK_0001788,PROD_00109,3
TK_0001788,PROD_00451,5
TK_0001788,PROD_00087,5
TK_0001788,PROD_00382,2
TK_0001788,PROD_00139,1
TK_0001788,PROD_00325,4
TK_0001789,PROD_00470,4
TK_0001789,PROD_00441,2
TK_0001789,PROD_00389,3
TK_0001789,PROD_00057,2
TK_0001789,PROD_00224,3
TK_0001789,PROD_00097,2
TK_0001790,PROD_00260,5
TK_0001790,PROD_00030,2.191
TK_0001790,PROD_00054,1.661
TK_0001790,PROD_00352,2.355
TK_0001790,PROD_00317,4
TK_0001790,PROD_00404,3
TK_0001790,PROD_00143,5
TK_0001790,PROD_00356,1
TK_0001790,PROD_00305,5
TK_0001790,PROD_00029,5
TK_0001791,PROD_00102,5
TK_0001791,PROD_00206,3
TK_0001791,PROD_00397,3
TK_0001791,PROD_00379,1
TK_0001791,PROD_00439,3.117
TK_0001791,PROD_00276,4
TK_0001791,PROD_00381,3
TK_0001792,PROD_00250,1
TK_0001792,PROD_00190,3
TK_0001792,PROD_00429,2
TK_0001792,PROD_00154,5
TK_0001792,PROD_00435,1
TK_0001792,PROD_00164,2
TK_0001793,PROD_00492,1
TK_0001793,PROD_00236,5
TK_0001793,PROD_00127,1
TK_0001793,PROD_00438,2
TK_0001793,PROD_00466,1
TK_0001793,PROD_00089,4
TK_0001794,PROD_00040,1
TK_0001794,PROD_00245,4
TK_0001794,PROD_00256,5
TK_0001794,PROD_00134,3.167
TK_0001794,PROD_00226,2
TK_0001794,PROD_00186,1
TK_0001794,PROD_00046,3
TK_0001794,PROD_00442,2
TK_0001795,PROD_00266,3
TK_0001795,PROD_00385,5
TK_0001795,PROD_00198,3
TK_0001795,PROD_00035,3
TK_0001795,PROD_00069,1
TK_0001795,PROD_00381,2
TK_0001795,PROD_00369,3
TK_0001795,PROD_00102,2
TK_0001796,PROD_00449,5
TK_0001796,PROD_00166,2.757
TK_0001796,PROD_00283,4
TK_0001796,PROD_00177,5
TK_0001796,PROD_00129,5
TK_0001796,PROD_00403,3
TK_0001796,PROD_00280,1
TK_0001796,PROD_00358,3.216
TK_0001796,PROD_00371,5
TK_0001796,PROD_00488,1.935
TK_0001796,PROD_00049,4
TK_0001797,PROD_00127,4
TK_0001797,PROD_00006,3
TK_0001797,PROD_00353,5
TK_0001797,PROD_00308,5
TK_0001797,PROD_00373,3.418
TK_0001797,PROD_00391,0.587
TK_0001798,PROD_00151,3
TK_0001798,PROD_00193,2
TK_0001798,PROD_00019,4
TK_0001798,PROD_00428,2
TK_0001798,PROD_00259,1
TK_0001798,PROD_00173,2.616
TK_0001798,PROD_00074,2
TK_0001798,PROD_00476,4
TK_0001798,PROD_00377,1.153
TK_0001799,PROD_00439,1.113
TK_0001799,PROD_00389,3
TK_0001799,PROD_00418,3
TK_0001799,PROD_00201,5
TK_0001799,PROD_00378,3
TK_0001799,PROD_00155,4
TK_0001799,PROD_00305,1
TK_0001799,PROD_00216,5
TK_0001799,PROD_00355,1
TK_0001799,PROD_00029,1
TK_0001800,PROD_00225,5
TK_0001800,PROD_00072,5
TK_0001800,PROD_00384,5
TK_0001800,PROD_00056,4
TK_0001800,PROD_00337,5
TK_0001801,PROD_00150,0.516
TK_0001801,PROD_00034,5
TK_0001801,PROD_00373,1.386
TK_0001801,PROD_00110,4
TK_0001801,PROD_00061,3.003
TK_0001801,PROD_00473,4
TK_0001801,PROD_00338,5
TK_0001801,PROD_00427,1
TK_0001802,PROD_00302,5
TK_0001802,PROD_00385,2
TK_0001802,PROD_00185,3
TK_0001802,PROD_00235,1.874
TK_0001802,PROD_00157,4
TK_0001802,PROD_00153,1
TK_0001802,PROD_00046,2
TK_0001802,PROD_00460,1
TK_0001802,PROD_00358,2.438
TK_0001802,PROD_00337,4
TK_0001802,PROD_00348,2.437
TK_0001802,PROD_00096,4
TK_0001802,PROD_00380,5
TK_0001802,PROD_00206,2
TK_0001803,PROD_00211,4
TK_0001803,PROD_00302,3
TK_0001803,PROD_00111,2.348
TK_0001803,PROD_00234,1
TK_0001803,PROD_00387,5
TK_0001803,PROD_00008,3
TK_0001803,PROD_00241,5
TK_0001803,PROD_00242,3
TK_0001803,PROD_00096,4
TK_0001803,PROD_00005,1
TK_0001804,PROD_00035,5
TK_0001804,PROD_00167,1
TK_0001804,PROD_00287,5
TK_0001804,PROD_00466,5
TK_0001804,PROD_00225,4
TK_0001804,PROD_00370,5
TK_0001804,PROD_00022,2.22
TK_0001804,PROD_00374,5
TK_0001804,PROD_00063,1
TK_0001804,PROD_00468,1
TK_0001804,PROD_00269,4
TK_0001805,PROD_00136,4
TK_0001805,PROD_00167,5
TK_0001805,PROD_00005,4
TK_0001805,PROD_00050,1
TK_0001805,PROD_00476,5
TK_0001805,PROD_00300,1.485
TK_0001805,PROD_00489,2
TK_0001805,PROD_00387,1
TK_0001806,PROD_00069,4
TK_0001806,PROD_00110,3
TK_0001806,PROD_00160,3.484
TK_0001806,PROD_00408,3
TK_0001806,PROD_00141,2
TK_0001806,PROD_00410,0.727
TK_0001806,PROD_00197,0.708
TK_0001806,PROD_00093,5
TK_0001806,PROD_00188,4
TK_0001807,PROD_00211,2
TK_0001807,PROD_00133,4
TK_0001807,PROD_00345,1
TK_0001807,PROD_00052,2
TK_0001807,PROD_00195,5
TK_0001807,PROD_00242,2
TK_0001808,PROD_00249,4
TK_0001808,PROD_00441,5
TK_0001808,PROD_00095,2
TK_0001808,PROD_00166,2.706
TK_0001808,PROD_00027,3
TK_0001808,PROD_00446,2
TK_0001808,PROD_00040,2
TK_0001808,PROD_00056,4
TK_0001808,PROD_00415,1.717
TK_0001809,PROD_00212,1.594
TK_0001809,PROD_00292,2.149
TK_0001809,PROD_00401,1
TK_0001809,PROD_00026,5
TK_0001809,PROD_00020,4
TK_0001809,PROD_00228,3.17
TK_0001810,PROD_00021,1
TK_0001810,PROD_00443,3
TK_0001810,PROD_00144,2
TK_0001810,PROD_00426,1.488
TK_0001810,PROD_00298,1
TK_0001810,PROD_00433,5
TK_0001810,PROD_00219,1.36
TK_0001810,PROD_00128,4
TK_0001810,PROD_00291,5
TK_0001811,PROD_00236,1
TK_0001811,PROD_00151,1
TK_0001811,PROD_00112,5
TK_0001811,PROD_00289,1
TK_0001811,PROD_00292,2.81
TK_0001811,PROD_00271,3
TK_0001811,PROD_00110,2
TK_0001811,PROD_00209,2
TK_0001811,PROD_00219,2.749
TK_0001811,PROD_00398,4
TK_0001812,PROD_00469,4
TK_0001812,PROD_00470,3
TK_0001812,PROD_00202,3
TK_0001812,PROD_00099,1
TK_0001812,PROD_00491,3
TK_0001812,PROD_00213,3.224
TK_0001812,PROD_00232,1
TK_0001812,PROD_00293,4
TK_0001812,PROD_00263,4
TK_0001812,PROD_00145,2.518
TK_0001813,PROD_00153,4
TK_0001813,PROD_00298,4
TK_0001813,PROD_00024,3
TK_0001813,PROD_00492,1
TK_0001813,PROD_00376,3
TK_0001813,PROD_00357,2
TK_0001813,PROD_00088,3
TK_0001813,PROD_00467,3
TK_0001813,PROD_00474,0.851
TK_0001813,PROD_00023,4
TK_0001813,PROD_00365,3
TK_0001813,PROD_00380,3
TK_0001814,PROD_00317,3
TK_0001814,PROD_00040,4
TK_0001814,PROD_00156,2
TK_0001814,PROD_00068,5
TK_0001814,PROD_00285,4
TK_0001814,PROD_00487,4
TK_0001814,PROD_00326,3
TK_0001814,PROD_00188,4
TK_0001814,PROD_00079,1.169
TK_0001814,PROD_00180,2
TK_0001814,PROD_00360,1
TK_0001814,PROD_00450,3
TK_0001814,PROD_00410,2.459
TK_0001815,PROD_00261,4
TK_0001815,PROD_00283,2
TK_0001815,PROD_00397,2
TK_0001815,PROD_00414,1
TK_0001815,PROD_00450,4
TK_0001815,PROD_00330,2
TK_0001815,PROD_00349,2
TK_0001815,PROD_00282,2.366
TK_0001815,PROD_00416,2
TK_0001815,PROD_00079,2.707
TK_0001815,PROD_00104,1
TK_0001815,PROD_00152,5
TK_0001815,PROD_00217,5
TK_0001816,PROD_00314,4
TK_0001816,PROD_00409,5
TK_0001816,PROD_00480,4
TK_0001816,PROD_00259,5
TK_0001816,PROD_00211,5
TK_0001816,PROD_00306,1
TK_0001816,PROD_00125,1.772
TK_0001816,PROD_00337,3
TK_0001816,PROD_00163,2.467
TK_0001816,PROD_00398,1
TK_0001816,PROD_00477,4
TK_0001816,PROD_00242,4
TK_0001816,PROD_00158,4
TK_0001817,PROD_00384,5
TK_0001817,PROD_00406,1.913
TK_0001817,PROD_00216,5
TK_0001817,PROD_00494,2
TK_0001817,PROD_00479,3
TK_0001817,PROD_00440,3
TK_0001817,PROD_00450,2
TK_0001817,PROD_00217,1
TK_0001818,PROD_00413,2
TK_0001818,PROD_00457,2.408
TK_0001818,PROD_00349,5
TK_0001818,PROD_00070,1
TK_0001818,PROD_00055,5
TK_0001818,PROD_00186,4
TK_0001819,PROD_00459,2
TK_0001819,PROD_00082,2
TK_0001819,PROD_00005,1
TK_0001819,PROD_00488,1.163
TK_0001819,PROD_00124,2
TK_0001819,PROD_00358,2.411
TK_0001819,PROD_00435,1
TK_0001819,PROD_00399,2
TK_0001819,PROD_00017,4
TK_0001819,PROD_00323,2.359
TK_0001819,PROD_00073,5
TK_0001819,PROD_00387,2
TK_0001820,PROD_00446,3
TK_0001820,PROD_00459,3
TK_0001820,PROD_00015,3
TK_0001820,PROD_00473,4
TK_0001820,PROD_00219,2.695
TK_0001820,PROD_00132,1
TK_0001820,PROD_00348,2.429
TK_0001820,PROD_00265,1
TK_0001820,PROD_00163,2.173
TK_0001820,PROD_00400,4
TK_0001820,PROD_00149,4
TK_0001820,PROD_00206,2
TK_0001821,PROD_00089,1
TK_0001821,PROD_00264,5
TK_0001821,PROD_00419,1
TK_0001821,PROD_00193,1
TK_0001821,PROD_00344,3
TK_0001821,PROD_00119,2
TK_0001821,PROD_00269,1
TK_0001821,PROD_00147,4
TK_0001821,PROD_00113,3
TK_0001821,PROD_00497,1
TK_0001821,PROD_00363,1
TK_0001821,PROD_00022,2.128
TK_0001821,PROD_00466,2
TK_0001822,PROD_00129,1
TK_0001822,PROD_00356,1
TK_0001822,PROD_00212,2.639
TK_0001822,PROD_00320,3
TK_0001822,PROD_00017,2
TK_0001822,PROD_00354,4
TK_0001822,PROD_00148,4
TK_0001822,PROD_00233,1.658
TK_0001822,PROD_00197,0.524
TK_0001822,PROD_00462,5
TK_0001822,PROD_00100,4
TK_0001822,PROD_00295,1
TK_0001823,PROD_00402,1
TK_0001823,PROD_00060,1
TK_0001823,PROD_00396,2
TK_0001823,PROD_00091,3
TK_0001823,PROD_00318,5
TK_0001823,PROD_00343,2
TK_0001823,PROD_00077,1.304
TK_0001823,PROD_00142,4
TK_0001823,PROD_00362,2.375
TK_0001823,PROD_00238,2
TK_0001824,PROD_00321,2
TK_0001824,PROD_00435,4
TK_0001824,PROD_00278,2.056
TK_0001824,PROD_00134,1.842
TK_0001824,PROD_00462,1
TK_0001824,PROD_00143,3
TK_0001824,PROD_00305,1
TK_0001824,PROD_00197,2.454
TK_0001824,PROD_00479,4
TK_0001824,PROD_00067,3
TK_0001824,PROD_00138,3
TK_0001824,PROD_00363,2
TK_0001824,PROD_00279,3
TK_0001824,PROD_00029,3
TK_0001824,PROD_00484,4
TK_0001825,PROD_00224,2
TK_0001825,PROD_00430,4
TK_0001825,PROD_00326,3
TK_0001825,PROD_00143,2
TK_0001825,PROD_00330,1
TK_0001825,PROD_00068,5
TK_0001825,PROD_00097,3
TK_0001825,PROD_00360,3
TK_0001826,PROD_00318,2
TK_0001826,PROD_00468,3
TK_0001826,PROD_00155,4
TK_0001826,PROD_00338,5
TK_0001826,PROD_00099,2
TK_0001826,PROD_00112,5
TK_0001826,PROD_00307,1.511
TK_0001827,PROD_00170,1.45
TK_0001827,PROD_00130,4
TK_0001827,PROD_00325,5
TK_0001827,PROD_00239,4
TK_0001827,PROD_00263,5
TK_0001827,PROD_00059,2.319
TK_0001827,PROD_00100,5
TK_0001827,PROD_00013,3
TK_0001827,PROD_00265,2
TK_0001827,PROD_00314,1
TK_0001827,PROD_00242,4
TK_0001827,PROD_00145,3.249
TK_0001828,PROD_00047,4
TK_0001828,PROD_00355,3
TK_0001828,PROD_00220,3
TK_0001828,PROD_00153,2
TK_0001828,PROD_00203,2
TK_0001828,PROD_00354,3
TK_0001828,PROD_00325,2
TK_0001828,PROD_00380,5
TK_0001829,PROD_00169,4
TK_0001829,PROD_00032,3
TK_0001829,PROD_00363,3
TK_0001829,PROD_00318,3
TK_0001829,PROD_00208,2
TK_0001829,PROD_00162,0.576
TK_0001829,PROD_00052,2
TK_0001829,PROD_00336,0.786
TK_0001829,PROD_00361,5
TK_0001829,PROD_00254,1.183
TK_0001830,PROD_00225,2
TK_0001830,PROD_00338,1
TK_0001830,PROD_00467,5
TK_0001830,PROD_00425,4
TK_0001830,PROD_00124,5
TK_0001830,PROD_00350,2
TK_0001830,PROD_00480,3
TK_0001830,PROD_00088,4
TK_0001830,PROD_00176,1
TK_0001830,PROD_00045,3
TK_0001830,PROD_00468,5
TK_0001831,PROD_00348,3.266
TK_0001831,PROD_00324,3
TK_0001831,PROD_00377,2.3
TK_0001831,PROD_00130,1
TK_0001831,PROD_00052,2
TK_0001831,PROD_00047,4
TK_0001831,PROD_00206,2
TK_0001832,PROD_00033,3.178
TK_0001832,PROD_00279,1
TK_0001832,PROD_00190,3
TK_0001832,PROD_00220,1
TK_0001832,PROD_00158,4
TK_0001832,PROD_00498,3
TK_0001832,PROD_00024,5
TK_0001832,PROD_00278,1.528
TK_0001832,PROD_00477,4
TK_0001833,PROD_00134,3.072
TK_0001833,PROD_00323,1.583
TK_0001833,PROD_00095,3
TK_0001833,PROD_00042,0.606
TK_0001833,PROD_00014,1.631
TK_0001833,PROD_00172,2
TK_0001833,PROD_00493,2
TK_0001833,PROD_00376,2
TK_0001833,PROD_00432,3
TK_0001833,PROD_00472,3.064
TK_0001833,PROD_00424,4
TK_0001834,PROD_00323,1.619
TK_0001834,PROD_00368,3
TK_0001834,PROD_00414,3
TK_0001834,PROD_00105,2
TK_0001834,PROD_00238,4
TK_0001834,PROD_00132,1
TK_0001834,PROD_00122,1
TK_0001834,PROD_00193,5
TK_0001834,PROD_00177,3
TK_0001834,PROD_00263,3
TK_0001834,PROD_00336,1.682
TK_0001834,PROD_00145,1.195
TK_0001835,PROD_00135,3
TK_0001835,PROD_00204,5
TK_0001835,PROD_00145,1.645
TK_0001835,PROD_00245,5
TK_0001835,PROD_00263,3
TK_0001835,PROD_00118,1
TK_0001835,PROD_00353,2
TK_0001836,PROD_00413,3
TK_0001836,PROD_00049,4
TK_0001836,PROD_00448,2
TK_0001836,PROD_00342,1
TK_0001836,PROD_00062,1.656
TK_0001836,PROD_00132,5
TK_0001836,PROD_00191,4
TK_0001837,PROD_00254,0.689
TK_0001837,PROD_00013,3
TK_0001837,PROD_00135,5
TK_0001837,PROD_00141,3
TK_0001837,PROD_00158,2
TK_0001837,PROD_00085,4
TK_0001837,PROD_00416,2
TK_0001837,PROD_00291,2
TK_0001837,PROD_00280,1
TK_0001837,PROD_00100,1
TK_0001837,PROD_00070,4
TK_0001837,PROD_00500,4
TK_0001838,PROD_00434,3
TK_0001838,PROD_00499,3
TK_0001838,PROD_00420,1
TK_0001838,PROD_00493,1
TK_0001838,PROD_00400,4
TK_0001838,PROD_00310,3
TK_0001838,PROD_00378,3
TK_0001838,PROD_00500,5
TK_0001838,PROD_00314,3
TK_0001838,PROD_00320,5
TK_0001838,PROD_00460,2
TK_0001838,PROD_00061,0.513
TK_0001839,PROD_00422,3
TK_0001839,PROD_00228,1.6
TK_0001839,PROD_00157,4
TK_0001839,PROD_00074,1
TK_0001839,PROD_00434,4
TK_0001839,PROD_00002,4
TK_0001840,PROD_00464,3
TK_0001840,PROD_00173,2.999
TK_0001840,PROD_00037,2
TK_0001840,PROD_00140,1.016
TK_0001840,PROD_00160,0.959
TK_0001840,PROD_00091,2
TK_0001840,PROD_00246,3
TK_0001840,PROD_00093,1
TK_0001841,PROD_00289,4
TK_0001841,PROD_00465,1
TK_0001841,PROD_00254,1.451
TK_0001841,PROD_00224,5
TK_0001841,PROD_00191,2
TK_0001841,PROD_00057,5
TK_0001841,PROD_00187,3
TK_0001841,PROD_00097,5
TK_0001841,PROD_00342,1
TK_0001842,PROD_00471,3
TK_0001842,PROD_00075,1
TK_0001842,PROD_00396,4
TK_0001842,PROD_00159,2
TK_0001842,PROD_00155,4
TK_0001842,PROD_00042,1.541
TK_0001842,PROD_00113,5
TK_0001842,PROD_00411,4
TK_0001843,PROD_00271,2
TK_0001843,PROD_00238,3
TK_0001843,PROD_00123,1
TK_0001843,PROD_00218,1
TK_0001843,PROD_00077,1.462
TK_0001843,PROD_00169,1
TK_0001843,PROD_00449,2
TK_0001843,PROD_00438,4
TK_0001843,PROD_00260,3
TK_0001844,PROD_00102,1
TK_0001844,PROD_00147,1
TK_0001844,PROD_00444,2
TK_0001844,PROD_00112,1
TK_0001844,PROD_00068,3
TK_0001844,PROD_00364,2.942
TK_0001844,PROD_00461,1
TK_0001844,PROD_00400,5
TK_0001844,PROD_00441,3
TK_0001844,PROD_00093,5
TK_0001844,PROD_00489,2
TK_0001844,PROD_00160,2.993
TK_0001845,PROD_00200,2
TK_0001845,PROD_00392,4
TK_0001845,PROD_00175,3
TK_0001845,PROD_00393,5
TK_0001845,PROD_00144,3
TK_0001845,PROD_00065,2
TK_0001845,PROD_00163,0.533
TK_0001845,PROD_00491,4
TK_0001845,PROD_00344,3
TK_0001845,PROD_00400,5
TK_0001845,PROD_00020,2
TK_0001845,PROD_00013,1
TK_0001846,PROD_00430,4
TK_0001846,PROD_00414,2
TK_0001846,PROD_00192,1.749
TK_0001846,PROD_00361,4
TK_0001846,PROD_00379,3
TK_0001846,PROD_00343,4
TK_0001846,PROD_00156,1
TK_0001847,PROD_00135,4
TK_0001847,PROD_00060,3
TK_0001847,PROD_00236,2
TK_0001847,PROD_00330,2
TK_0001847,PROD_00362,1.235
TK_0001848,PROD_00473,4
TK_0001848,PROD_00001,5
TK_0001848,PROD_00182,4
TK_0001848,PROD_00219,1.072
TK_0001848,PROD_00485,5
TK_0001848,PROD_00499,2
TK_0001848,PROD_00145,1.987
TK_0001849,PROD_00165,4
TK_0001849,PROD_00025,2
TK_0001849,PROD_00215,3
TK_0001849,PROD_00132,2
TK_0001849,PROD_00496,4
TK_0001849,PROD_00028,1
TK_0001850,PROD_00238,4
TK_0001850,PROD_00490,5
TK_0001850,PROD_00492,4
TK_0001850,PROD_00054,2.913
TK_0001850,PROD_00361,4
TK_0001850,PROD_00027,5
TK_0001850,PROD_00178,2
TK_0001850,PROD_00314,5
TK_0001850,PROD_00221,1
TK_0001850,PROD_00134,1.628
TK_0001851,PROD_00167,4
TK_0001851,PROD_00254,0.977
TK_0001851,PROD_00168,4
TK_0001851,PROD_00136,4
TK_0001851,PROD_00440,2
TK_0001851,PROD_00071,2
TK_0001851,PROD_00493,4
TK_0001851,PROD_00230,5
TK_0001851,PROD_00043,2
TK_0001851,PROD_00154,5
TK_0001851,PROD_00109,3
TK_0001851,PROD_00011,1
TK_0001852,PROD_00155,5
TK_0001852,PROD_00191,3
TK_0001852,PROD_00345,4
TK_0001852,PROD_00041,1
TK_0001852,PROD_00078,0.765
TK_0001852,PROD_00318,5
TK_0001852,PROD_00010,5
TK_0001852,PROD_00433,5
TK_0001852,PROD_00356,1
TK_0001852,PROD_00331,2
TK_0001852,PROD_00067,5
TK_0001852,PROD_00388,3
TK_0001852,PROD_00484,3
TK_0001853,PROD_00237,1
TK_0001853,PROD_00255,2
TK_0001853,PROD_00469,4
TK_0001853,PROD_00405,1.505
TK_0001853,PROD_00216,2
TK_0001853,PROD_00381,2
TK_0001853,PROD_00358,1.489
TK_0001853,PROD_00084,5
TK_0001853,PROD_00102,1
TK_0001854,PROD_00165,1
TK_0001854,PROD_00358,2.715
TK_0001854,PROD_00316,5
TK_0001854,PROD_00396,5
TK_0001854,PROD_00368,2
TK_0001854,PROD_00240,1
TK_0001854,PROD_00479,5
TK_0001854,PROD_00150,0.974
TK_0001854,PROD_00299,1.826
TK_0001854,PROD_00169,3
TK_0001854,PROD_00255,2
TK_0001855,PROD_00386,1
TK_0001855,PROD_00337,3
TK_0001855,PROD_00126,2
TK_0001855,PROD_00030,1.459
TK_0001855,PROD_00315,2
TK_0001855,PROD_00300,3.343
TK_0001855,PROD_00042,1.468
TK_0001855,PROD_00162,2.84
TK_0001855,PROD_00261,1
TK_0001855,PROD_00473,4
TK_0001855,PROD_00318,1
TK_0001855,PROD_00003,1
TK_0001856,PROD_00226,2
TK_0001856,PROD_00171,2
TK_0001856,PROD_00260,5
TK_0001856,PROD_00143,2
TK_0001856,PROD_00012,5
TK_0001856,PROD_00078,2.885
TK_0001856,PROD_00051,1
TK_0001856,PROD_00332,4
TK_0001857,PROD_00156,1
TK_0001857,PROD_00062,1.989
TK_0001857,PROD_00308,2
TK_0001857,PROD_00182,3
TK_0001857,PROD_00254,3.315
TK_0001857,PROD_00184,2.773
TK_0001857,PROD_00476,5
TK_0001857,PROD_00284,5
TK_0001857,PROD_00190,3
TK_0001857,PROD_00091,1
TK_0001857,PROD_00202,5
TK_0001857,PROD_00493,4
TK_0001857,PROD_00145,1.878
TK_0001858,PROD_00170,3.159
TK_0001858,PROD_00223,2
TK_0001858,PROD_00190,5
TK_0001858,PROD_00329,4
TK_0001858,PROD_00133,3
TK_0001858,PROD_00023,3
TK_0001858,PROD_00350,1
TK_0001858,PROD_00151,3
TK_0001858,PROD_00326,2
TK_0001858,PROD_00120,1
TK_0001858,PROD_00360,1
TK_0001859,PROD_00285,1
TK_0001859,PROD_00492,2
TK_0001859,PROD_00117,2
TK_0001859,PROD_00388,5
TK_0001859,PROD_00140,3.4
TK_0001859,PROD_00429,5
TK_0001859,PROD_00107,5
TK_0001859,PROD_00420,3
TK_0001859,PROD_00029,5
TK_0001859,PROD_00205,4
TK_0001859,PROD_00305,5
TK_0001860,PROD_00190,2
TK_0001860,PROD_00082,3
TK_0001860,PROD_00435,5
TK_0001860,PROD_00267,2
TK_0001860,PROD_00492,5
TK_0001860,PROD_00369,5
TK_0001861,PROD_00303,4
TK_0001861,PROD_00393,5
TK_0001861,PROD_00487,2
TK_0001861,PROD_00217,1
TK_0001861,PROD_00298,2
TK_0001861,PROD_00142,5
TK_0001861,PROD_00220,4
TK_0001861,PROD_00037,5
TK_0001861,PROD_00107,3
TK_0001861,PROD_00313,3.417
TK_0001861,PROD_00450,2
TK_0001861,PROD_00360,5
TK_0001862,PROD_00277,4
TK_0001862,PROD_00229,2.565
TK_0001862,PROD_00472,0.982
TK_0001862,PROD_00110,1
TK_0001862,PROD_00122,5
TK_0001862,PROD_00120,2
TK_0001862,PROD_00281,0.771
TK_0001862,PROD_00416,1
TK_0001863,PROD_00358,2.999
TK_0001863,PROD_00320,1
TK_0001863,PROD_00389,2
TK_0001863,PROD_00138,3
TK_0001863,PROD_00163,3.061
TK_0001863,PROD_00349,2
TK_0001863,PROD_00196,1.634
TK_0001863,PROD_00049,4
TK_0001863,PROD_00188,1
TK_0001863,PROD_00410,3.44
TK_0001864,PROD_00391,2.539
TK_0001864,PROD_00110,1
TK_0001864,PROD_00421,4
TK_0001864,PROD_00156,5
TK_0001864,PROD_00262,4
TK_0001864,PROD_00397,1
TK_0001864,PROD_00497,1
TK_0001864,PROD_00020,1
TK_0001864,PROD_00296,4
TK_0001864,PROD_00428,1
TK_0001865,PROD_00321,1
TK_0001865,PROD_00019,3
TK_0001865,PROD_00478,4
TK_0001865,PROD_00319,4
TK_0001865,PROD_00174,5
TK_0001865,PROD_00383,5
TK_0001865,PROD_00444,2
TK_0001865,PROD_00226,1
TK_0001865,PROD_00096,4
TK_0001866,PROD_00375,4
